,Hep_D1_1,Hep_D1_2,Hep_D1_3,SW1116_D1_1,SW1116_D1_2,SW1116_D1_3,SW48_D1_1,SW48_D1_2,SW48_D1_3
ENSG00000064726.10,46.489327,51.867185,45.860402,38.540124,53.532688,45.485123,50.817149,53.48912,53.226836
ENSG00000064763.12,0.558759,0.418466,0.289571,12.486594,12.969188,10.609341,7.767702,7.724777,9.611262
ENSG00000064787.14,0.115106,0,0.119192,0.201802,0.074116,0.124514,0.052539,0,0.071232
ENSG00000064835.12,0,0,0,0,0.092103,0,0,0,0
ENSG00000064886.14,0.365656,0.223313,0.505229,0,0,0,0.129222,0,0
ENSG00000064932.16,7.582439,8.840768,8.090694,7.932927,8.061437,6.806255,34.463516,30.923955,35.775846
ENSG00000064933.19,5.429379,6.069306,6.923236,7.481393,10.477129,7.763491,6.785241,8.625778,10.022773
ENSG00000064961.19,35.738326,32.053136,33.860811,11.988094,13.937315,12.841059,102.017072,93.299931,101.848317
ENSG00000064989.13,0.132352,0.124488,0.018599,0,0.492856,0.222697,0.232601,0.796816,0.256112
ENSG00000064995.19,30.768654,31.176713,28.449462,20.205659,21.279014,19.42175,24.739259,23.496787,22.433605
ENSG00000064999.16,1.386961,1.487092,1.740963,2.196353,3.209911,3.08035,9.658362,10.171696,10.839053
ENSG00000065000.20,34.449634,32.113724,35.634316,15.084189,15.774389,14.332088,47.010252,54.477207,52.147645
ENSG00000065029.15,8.42884,7.375983,7.496879,5.538816,7.625917,7.092866,15.995217,16.894445,15.844121
ENSG00000065054.14,57.064009,55.98504,61.601948,38.151928,34.603404,38.853259,83.908445,83.854002,78.664953
ENSG00000065057.9,6.671156,8.031936,11.207385,25.412296,29.15586,25.748652,37.225486,30.001171,33.066746
ENSG00000065060.18,4.395195,4.459218,4.369613,2.635798,4.025674,3.206577,7.135782,7.907338,7.146147
ENSG00000065135.12,28.993764,30.870517,28.163614,11.880044,15.792814,14.505043,10.820477,11.898904,10.970103
ENSG00000065150.21,50.057788,52.854003,51.690632,46.200981,59.728722,56.669775,91.251289,107.789879,102.13864
ENSG00000065154.12,13.945138,15.128959,12.986734,143.839213,159.409893,150.275208,74.874363,74.330523,77.209257
ENSG00000065183.16,40.375042,29.970954,31.455619,6.460786,16.4454,11.574785,23.074216,22.43461,22.059166
ENSG00000065243.20,19.430887,19.134224,18.607752,17.325744,24.796812,20.929661,20.217996,29.871015,23.560471
ENSG00000065268.11,34.559759,34.891506,34.112505,20.349547,24.959201,22.083156,42.644939,38.408829,39.581786
ENSG00000065308.5,7.51539,7.896923,7.081347,3.1475,4.575941,4.278767,8.48869,9.298509,8.796659
ENSG00000065320.9,0.87289,0.949064,0.912352,0.845664,1.176124,0.814255,8.218834,7.634092,8.546653
ENSG00000065325.13,0.160396,0.16244,0.357003,0.056301,0.038493,0.195966,0,0,0
ENSG00000065328.17,0.129803,0.220709,0.076098,10.441341,15.75898,14.344503,11.934737,12.089107,14.335043
ENSG00000065357.20,9.596581,14.899695,10.061617,25.289542,33.037545,28.760234,134.357444,165.201184,148.797593
ENSG00000065361.17,11.010223,11.364064,12.98241,41.57318,43.522966,38.409088,20.960465,19.13855,21.891853
ENSG00000065371.18,0.12305,0.044497,0,0.11239,0,0,0.073065,0.045069,0
ENSG00000065413.20,0.238791,0.233248,0.151892,0.026,0.050737,0,0.778791,1.141174,1.996516
ENSG00000065427.15,173.093346,172.483465,174.876524,161.855396,163.97005,174.159176,103.843461,97.75824,92.271929
ENSG00000065457.11,7.915086,12.776157,7.496216,13.13159,11.676439,10.40776,22.308503,16.454788,15.32379
ENSG00000065485.20,19.565503,19.184912,17.493597,25.938339,27.269304,28.886088,26.138162,24.2219,25.736974
ENSG00000065491.8,3.455598,3.689993,3.454962,3.321921,4.824337,3.883131,4.967618,5.086335,4.836556
ENSG00000065518.8,263.572856,252.466375,251.519167,251.858701,216.358565,222.226009,141.093381,125.678948,129.035162
ENSG00000065526.13,7.633929,8.284657,8.304867,15.221581,11.967819,14.168941,20.778904,20.609166,23.932607
ENSG00000065534.20,21.361631,19.741431,19.583894,1.221047,2.153788,2.309736,1.732977,1.733066,2.070718
ENSG00000065548.18,125.452421,136.532722,124.5857,124.277592,130.646653,129.511994,56.961961,56.981718,57.03367
ENSG00000065559.15,16.596366,18.595306,17.986407,7.619257,10.53586,8.715954,11.721407,12.041542,13.486208
ENSG00000065600.13,3.674455,6.725656,3.88164,8.115106,11.077999,8.117617,14.069537,13.691176,15.411786
ENSG00000065609.15,0,0,0,0.026282,0,0,0,0,0
ENSG00000065613.15,19.856964,20.064249,16.944366,12.284434,19.246566,18.042576,19.589555,20.794457,19.678057
ENSG00000065615.14,11.881037,9.395089,10.057544,6.461564,8.632155,10.190998,8.781778,11.218914,11.098219
ENSG00000065618.21,0.859676,2.087082,1.161098,157.451659,138.047902,125.241316,160.003881,158.786445,166.122126
ENSG00000065621.15,0.934094,1.223749,1.402626,16.25066,19.293487,14.729227,57.09398,56.878381,51.009342
ENSG00000065665.21,4.512203,5.141697,6.122521,3.716789,4.641405,3.987839,15.472203,16.861312,14.582803
ENSG00000065675.16,0.054374,0.071906,0,0.051518,0.019951,0.037315,2.459102,3.148953,2.570282
ENSG00000065717.16,0.518141,0.593007,1.487228,1.529976,0.755654,0.269464,15.18518,15.177984,20.196741
ENSG00000065802.12,16.346679,11.332986,16.687803,27.307241,30.316361,29.256908,13.22223,14.4109,12.250349
ENSG00000065809.14,123.502785,125.015276,118.279713,31.442253,39.122861,33.417355,15.53097,16.738191,16.234919
ENSG00000065833.9,10.838821,11.321176,11.356977,12.155811,14.761505,13.15734,25.833176,25.946181,25.126993
ENSG00000065882.18,18.484175,14.613015,15.995136,24.493939,24.535945,32.630686,37.117064,33.001983,33.168502
ENSG00000065883.18,9.276864,9.402954,8.820792,15.309889,20.464209,15.929349,25.368663,29.342615,27.060428
ENSG00000065911.13,3.018416,3.761417,3.024812,236.971732,273.917036,266.614561,174.502444,180.385844,179.857576
ENSG00000065923.10,2.122295,1.799402,2.59303,8.582825,9.920249,8.905027,7.377663,7.29428,10.180201
ENSG00000065970.9,3.22271,4.185261,3.391074,6.117095,9.497614,7.845336,9.575077,8.162543,9.904018
ENSG00000065978.19,778.805168,764.947828,790.933245,1181.095025,1156.663171,1211.37334,745.809558,712.272363,735.15577
ENSG00000065989.16,0.692373,0.642848,0.457336,1.581368,2.064874,1.873013,2.907527,2.763114,3.526452
ENSG00000066027.12,20.661394,20.937404,20.781879,13.965839,17.306338,17.019456,14.639058,14.708352,13.394239
ENSG00000066032.19,0,0,0,0,0.022345,0.020891,0,0,0
ENSG00000066044.15,27.343119,24.722593,24.76897,30.791211,46.309039,41.493963,61.418147,55.376939,58.746136
ENSG00000066056.14,0.124732,0.357868,1.063222,0.093717,0.835569,0.073864,0.398578,0.491554,0.710438
ENSG00000066084.13,7.569788,7.513559,6.533569,4.124363,6.158567,5.422781,7.971432,9.142419,10.004895
ENSG00000066117.15,21.174731,21.427193,21.374803,24.244359,31.054488,26.670419,70.25553,77.581779,65.017422
ENSG00000066135.13,14.548834,12.492702,13.569336,8.531632,12.707375,11.820997,25.334485,25.360969,27.136971
ENSG00000066136.21,26.139068,20.360826,21.192391,16.68334,19.283255,24.640073,47.611646,46.672637,44.898263
ENSG00000066185.13,2.611969,0.970079,1.033191,0.081572,0.139986,0.042428,3.341895,2.130355,1.141984
ENSG00000066230.12,0.602614,0.645771,0.678248,1.70523,2.607319,2.22048,2.784955,2.731085,3.058451
ENSG00000066248.15,7.956137,5.15899,5.06854,7.001704,8.755856,9.278488,8.492994,8.562811,6.342831
ENSG00000066279.19,0.496081,0.55296,0.487111,6.685958,8.379483,7.036358,4.835168,5.781306,6.60742
ENSG00000066294.15,0.014171,0.012202,0.028937,0.00676,0.021554,0,0.015739,0.08081,0.0383
ENSG00000066322.15,157.132461,143.808588,152.234002,114.530886,139.911892,131.324348,118.55908,123.924582,125.947248
ENSG00000066336.12,0,0.058706,0.059574,0,0,0,1.33241,1.372134,1.087207
ENSG00000066379.15,31.985295,31.413259,31.418053,31.334032,25.99816,27.278785,20.624002,17.628958,18.650886
ENSG00000066382.17,0,0,0.281045,0,0.010616,0,0.011261,0,0
ENSG00000066405.13,0,0.034431,0,0,0,0,0.068241,0.137925,0.066433
ENSG00000066422.7,8.799136,10.670949,9.7022,13.139064,16.80697,14.371971,17.696034,19.210234,17.726648
ENSG00000066427.25,28.878364,36.54465,32.599046,27.726224,26.516298,28.235444,38.645454,37.526806,50.45224
ENSG00000066455.13,30.816894,32.627298,30.605581,18.551194,19.911033,18.218674,27.459176,28.648981,26.148649
ENSG00000066468.24,0.54811,0.472908,0.483989,5.686057,5.65804,5.782016,5.213771,6.345011,6.403215
ENSG00000066557.6,25.120698,28.756466,25.120337,8.509273,10.7769,10.014689,16.924701,16.402367,15.500452
ENSG00000066583.12,50.91945,50.628722,50.363916,19.989086,21.052315,20.713635,22.662074,24.106724,21.371296
ENSG00000066629.19,0.51738,0.775562,0.214848,0.11959,0.350689,0.343936,0.122535,0.371331,0.270074
ENSG00000066651.20,15.213686,16.429182,16.475863,15.204432,18.084174,17.765093,12.70677,14.155747,14.646838
ENSG00000066654.14,18.570768,18.141415,19.155321,18.891664,21.935483,18.943914,24.357254,29.783809,29.015855
ENSG00000066697.15,86.14501,90.625819,82.20435,23.470215,28.777841,27.911901,28.581238,38.222044,30.345521
ENSG00000066735.16,0.016655,0,0,0.055293,0,0.065683,1.491574,1.195878,1.390665
ENSG00000066739.12,7.587663,8.238625,8.363696,2.028868,4.474688,3.559788,10.896217,12.332211,13.486184
ENSG00000066777.9,12.209942,14.553043,13.121166,14.185508,10.894073,13.522806,15.239128,13.089755,19.302762
ENSG00000066813.14,10.323155,11.817069,10.862376,0,0,0.484575,0,0,0.02655
ENSG00000066827.16,0.44142,0.394663,0.657336,1.218166,1.390257,2.732755,2.529807,0.924722,1.730937
ENSG00000066855.16,23.872328,23.16219,20.548585,19.76695,19.747199,17.636687,22.389706,23.285126,23.530826
ENSG00000066923.19,2.063789,1.549303,2.974722,0.055636,1.36255,0.726694,3.987446,6.13409,6.43479
ENSG00000066926.13,40.519062,37.897787,35.046716,2.268815,4.088682,3.298364,78.689595,84.226811,85.101571
ENSG00000066933.17,0.757453,0.406379,1.088801,1.374705,4.118303,1.511009,3.429764,5.550593,3.487747
ENSG00000067048.17,29.237745,24.97711,26.83253,33.818036,50.444858,39.17859,0,0,0.028187
ENSG00000067057.19,21.44996,22.091955,22.32976,54.919431,67.609986,69.2586,85.162256,89.877548,89.467572
ENSG00000067064.13,92.255767,104.383997,97.336516,17.050264,21.546044,18.950362,24.129152,25.543531,28.465927
ENSG00000067066.17,78.876368,84.058796,79.082009,68.150832,57.409424,63.909016,31.607195,29.813846,35.311002
ENSG00000067082.15,159.242093,155.868376,148.077194,15.329883,18.961296,18.757922,33.54288,34.310156,38.75653
ENSG00000067113.17,28.082294,24.068618,25.99135,10.644861,8.384261,8.33517,8.291054,7.83433,6.985647
ENSG00000067141.17,0.98574,0.481749,1.257433,5.101736,8.813803,6.871913,16.029946,18.624069,21.310959
ENSG00000067167.8,243.163009,282.859659,241.20675,46.95317,69.78717,60.483356,38.970236,44.274859,41.058984
ENSG00000067177.15,2.029064,2.130003,1.915373,5.261903,8.122543,7.184904,9.326638,10.658747,9.791441
ENSG00000067182.9,35.283408,30.619638,32.570239,53.66976,60.370409,61.114013,48.617405,43.437578,41.429781
ENSG00000067191.17,0.295806,0.238062,0.078785,9.255522,10.908469,10.635347,10.246586,10.841809,6.878971
ENSG00000067208.17,1.832652,2.60031,1.535793,1.257058,2.005611,2.398778,4.370339,4.40971,4.72427
ENSG00000067221.14,16.463997,12.274735,14.137733,5.443593,7.393933,7.342199,2.247785,2.324068,0.910408
ENSG00000067225.21,74.281261,72.520133,75.28059,607.562955,802.595208,800.158403,845.689073,857.831736,821.715143
ENSG00000067248.11,27.806375,29.669342,27.601253,9.391938,12.727713,11.956984,9.594496,10.615751,9.283998
ENSG00000067334.14,98.975802,111.428239,110.280465,61.246399,51.311856,51.48991,71.514761,65.347156,60.47513
ENSG00000067365.15,18.973899,20.974851,26.216113,16.903111,16.886931,17.528836,24.245592,23.134933,20.145783
ENSG00000067369.14,7.360351,4.806395,4.941035,11.709425,11.753151,14.811084,15.995784,20.80645,19.071185
ENSG00000067445.22,1.390449,1.505139,1.635286,0,0,0,0.05585,0.037563,0.018121
ENSG00000067533.6,12.980337,14.28419,12.662607,10.258109,15.700959,10.570279,13.628368,14.976581,14.23503
ENSG00000067560.14,356.424624,393.852699,387.442051,167.383494,224.757132,221.059637,278.26733,278.010721,264.620373
ENSG00000067596.12,11.438117,10.886866,11.677283,16.849908,23.15336,18.269774,19.250465,20.535394,20.899621
ENSG00000067601.11,0,0.905113,0,0,0,0,0,0,0
ENSG00000067606.17,3.865752,4.355201,6.34292,6.069742,7.460166,7.562027,29.556478,26.848532,27.789283
ENSG00000067646.12,2.012391,2.371978,1.989918,1.928974,3.398366,2.677466,0,0,0
ENSG00000067704.10,40.877383,43.058911,41.49859,54.297512,74.364542,69.522112,74.093664,73.229053,72.431201
ENSG00000067715.15,0,0.016491,0,2.668208,3.27361,3.413489,2.852293,3.577619,3.365415
ENSG00000067798.16,4.88554,4.166339,3.516893,6.319206,8.465107,13.476574,6.216057,5.824762,9.564196
ENSG00000067829.20,27.946505,29.236223,30.000369,35.771096,40.090738,40.715934,23.386049,22.677229,24.663848
ENSG00000067836.13,20.903736,20.958256,23.75373,15.040722,18.908947,17.878625,23.234691,17.243584,16.803679
ENSG00000067840.13,0,0,0,0.048362,0.161257,0.100558,0,0.0192,0.051169
ENSG00000067842.19,0,0,0,0.033271,0,0,0.038123,0.059958,0.038863
ENSG00000067900.9,11.094124,10.763645,10.670722,6.281941,7.118794,6.42656,18.184598,19.320052,19.359404
ENSG00000067955.15,20.754076,24.294951,22.391061,37.98292,43.148307,40.445383,54.557995,59.395763,45.996334
ENSG00000067992.17,4.765382,5.304359,3.8291,4.269323,3.797474,4.322892,14.271917,12.869653,12.542651
ENSG00000068001.14,10.481744,9.590503,10.951429,18.697866,22.040394,20.038794,46.070984,44.004385,47.571777
ENSG00000068024.18,0.018501,0.157292,0.039827,5.09919,4.571163,4.210556,8.702779,8.083813,8.250349
ENSG00000068028.18,37.738768,31.396841,33.713547,12.793468,16.881871,15.499241,11.823203,12.978765,12.36174
ENSG00000068078.20,1.903565,1.662567,1.924585,4.865768,7.06824,5.946793,13.171043,16.185274,13.222897
ENSG00000068079.8,25.880159,28.959498,26.962723,61.78666,69.097701,68.622051,11.593519,14.013785,15.148751
ENSG00000068097.16,7.017083,3.189933,3.48627,6.261745,5.001734,6.689399,13.43271,13.586092,14.54755
ENSG00000068120.15,53.351848,47.326169,50.439793,45.636056,45.714448,44.070913,64.078415,63.854813,62.526806
ENSG00000068137.15,5.335263,2.98632,3.714621,3.133898,3.197822,4.028222,12.856534,13.886811,13.085011
ENSG00000068305.19,16.207421,15.311694,18.100478,10.015866,12.451708,9.710479,15.296584,15.635524,15.754961
ENSG00000068308.15,25.671358,24.005957,24.935051,36.46222,44.539421,46.295062,38.574892,36.314812,37.253338
ENSG00000068323.17,35.503424,35.161809,35.880253,26.817797,28.942479,27.02962,20.345163,20.919432,22.270572
ENSG00000068354.16,6.558346,7.269144,7.172807,2.810777,4.822361,5.036832,9.981665,9.503073,9.574248
ENSG00000068366.21,9.68639,10.918183,9.041539,13.463561,15.838226,13.78778,11.527475,11.952408,10.172964
ENSG00000068383.19,2.968223,3.293854,2.731772,3.700595,4.73907,3.977226,6.644268,9.464114,7.558776
ENSG00000068394.11,29.367868,26.074962,30.65499,16.548916,19.742628,19.89366,15.373788,17.800071,16.166165
ENSG00000068400.14,22.416302,22.063897,21.416627,24.803137,30.012398,25.267241,38.442802,37.900999,39.861172
ENSG00000068438.15,24.443825,28.114568,24.689666,70.919071,83.371423,80.785281,41.223489,46.264561,42.741173
ENSG00000068489.13,0.256391,0.139362,0.273884,16.852936,28.821039,23.087761,8.918425,9.56456,8.145004
ENSG00000068615.20,0.254691,0.118501,0.180708,0.358302,0.843863,0.582105,3.347831,3.151608,2.891812
ENSG00000068650.19,4.377466,4.348555,4.454451,5.405681,8.543141,5.033309,20.494189,23.958844,24.920077
ENSG00000068654.17,5.623764,5.835247,5.108774,7.912434,12.185162,9.789231,23.952143,25.650338,26.289548
ENSG00000068697.7,234.561775,254.311879,238.226169,166.215258,194.404771,202.003479,115.480147,114.090525,104.191765
ENSG00000068724.18,6.556563,6.953407,7.261425,7.778887,11.331362,9.081969,13.032195,12.173831,13.012862
ENSG00000068745.15,94.825173,84.6586,89.623003,39.148204,44.397557,42.100129,174.353942,171.172392,176.052381
ENSG00000068781.21,0,0,0,0,0,0,0.036709,0,0
ENSG00000068784.13,4.034386,3.567225,3.192026,6.006983,8.08135,7.810884,5.909339,5.693742,6.11291
ENSG00000068796.19,7.862551,8.081771,10.823531,22.469819,34.239379,31.293839,15.060637,17.324848,17.47026
ENSG00000068831.19,0,0.027929,1.700841,0.509444,1.825295,0.523033,6.299802,5.5814,5.591157
ENSG00000068878.15,80.579163,88.35645,82.181888,45.07345,40.056191,39.029615,39.31673,38.25714,39.026674
ENSG00000068885.15,13.279881,14.792419,12.347766,10.544161,13.341682,9.464842,13.091442,12.773229,13.909936
ENSG00000068903.21,30.455007,29.056712,31.932721,10.974452,17.769463,14.765008,100.971322,90.063466,91.062769
ENSG00000068912.15,24.340545,29.645763,25.346215,23.024839,29.29855,26.852625,24.752266,26.367265,24.131005
ENSG00000068971.14,13.674174,10.536183,10.243147,6.38483,7.250157,7.543456,10.287669,11.510704,8.695104
ENSG00000068976.14,0.483763,0.978151,0.813113,1.201044,0.845481,0.559406,1.397169,1.335176,1.796328
ENSG00000068985.5,0,0,0,0.87631,1.131119,2.218726,0,0,0
ENSG00000069011.16,0.157881,0.104104,0.026148,17.49931,21.029535,20.641805,18.410704,15.346235,16.003371
ENSG00000069018.19,0,0,0,0.015382,0.017095,0,0.03414,0.111261,0.255731
ENSG00000069020.19,8.204616,11.126701,8.816375,1.575927,2.067978,1.900641,3.21806,3.342098,4.535219
ENSG00000069122.19,0,0,0,0,0,0.009796,0,0,0
ENSG00000069188.17,0,0.004924,0,0.047921,0.015694,0.029401,0,0,0
ENSG00000069206.15,0.017341,0,0,0,0,0,0,0,0
ENSG00000069248.12,11.393441,8.73649,9.898214,18.191935,21.158822,17.433891,16.113241,17.419661,14.799845
ENSG00000069275.13,20.924005,22.269124,19.653691,27.241507,25.987265,24.754142,35.934221,38.353139,40.308727
ENSG00000069329.19,54.27236,36.395243,34.514443,46.127363,55.999288,48.300326,51.702699,67.880451,57.275648
ENSG00000069345.12,76.918256,84.150535,79.794037,54.550586,59.062427,59.714209,51.977794,49.706092,46.989175
ENSG00000069399.15,27.647158,23.452156,24.161822,17.725847,17.389618,14.711682,14.604825,12.221095,15.359888
ENSG00000069424.16,0.497734,0.159564,0.339216,5.376861,6.411923,7.08476,32.656197,36.815705,33.823305
ENSG00000069431.14,2.576816,2.190849,3.044375,2.633149,3.324391,3.133342,0.648717,0.563014,0.804686
ENSG00000069482.7,5.71529,6.759283,6.705788,100.310291,97.478376,89.445864,0,0,0
ENSG00000069493.15,0.138394,0.170342,0.120925,5.291958,3.850586,4.035043,4.287804,3.208623,3.693801
ENSG00000069509.6,30.779083,35.047211,31.03469,45.715496,40.207177,42.157846,20.749897,19.747608,20.799657
ENSG00000069535.14,16.69954,16.516157,15.592603,26.61031,30.443171,29.462812,11.090179,11.195843,12.015056
ENSG00000069667.16,17.300321,14.003114,14.017715,1.102955,1.89639,1.491496,0.199669,0.328517,0.573481
ENSG00000069696.7,0.094199,0.093588,0.04756,0.533366,0.347526,0.092555,0.159031,0.269513,0.051611
ENSG00000069702.11,0.389009,0.60473,0.349143,0.778695,0.88441,1.410748,1.293143,1.452945,1.431376
ENSG00000069764.10,0.425829,0,0.142361,0.663323,0.899963,0,0.162892,0.500404,0.952257
ENSG00000069812.11,4.495718,4.312907,4.112108,0.87225,1.314769,1.235497,50.881698,46.962237,49.978642
ENSG00000069849.11,59.302662,58.397141,59.674765,202.678557,193.303965,203.10082,72.940481,71.911467,60.25511
ENSG00000069869.17,36.284263,39.725824,38.750699,61.384605,65.184003,46.7785,50.609858,54.886918,67.401373
ENSG00000069943.10,10.371184,9.964747,9.062001,2.892452,5.22967,4.320821,8.525444,8.090357,7.30883
ENSG00000069956.14,55.323634,56.561051,49.316541,16.139007,27.173735,22.402174,21.967334,27.799866,25.757295
ENSG00000069966.19,18.700848,18.507055,17.59607,14.585137,19.691138,18.408119,21.665142,18.530855,19.037428
ENSG00000069974.17,21.314656,19.849907,19.54859,4.282736,3.199263,2.706204,5.151998,5.081449,4.407611
ENSG00000069998.12,28.166983,26.234843,26.55103,22.932693,30.448571,28.269347,45.738039,40.083159,40.384337
ENSG00000070010.19,132.71441,141.821682,125.496704,93.182191,100.104956,114.254693,174.264604,179.069722,177.254431
ENSG00000070018.9,3.715105,2.710378,5.444933,6.924596,9.873075,9.171037,6.591058,6.971179,6.672004
ENSG00000070019.5,0,0,0,2.31704,3.266886,3.117443,0,0,0
ENSG00000070031.4,0,0,0.199617,0.556888,0.422983,0,1.159887,1.195696,0.904914
ENSG00000070047.13,10.308869,9.252626,9.272157,13.082726,14.021607,14.233769,25.484113,24.389265,28.049104
ENSG00000070061.16,33.540783,49.284836,35.457507,15.357198,27.910063,21.995622,29.418632,30.102882,21.840022
ENSG00000070081.18,18.683316,26.690156,20.556482,20.017276,21.516384,18.735113,35.672863,33.737981,39.341598
ENSG00000070087.15,65.830316,70.213482,61.299705,90.217655,103.177242,106.416983,244.353113,241.705129,244.910912
ENSG00000070159.14,9.267529,11.347494,9.453117,9.073595,10.166915,4.784124,11.164608,11.420895,10.693618
ENSG00000070182.21,0.168766,0.174519,0.225441,0.412695,0.403463,0.290247,3.602327,3.806498,3.352393
ENSG00000070190.13,0.084846,0,0.02184,13.764852,15.868852,13.299631,0.090894,0.29491,0.174929
ENSG00000070193.5,0.009182,0,0,0,0,0,0,0,0
ENSG00000070214.17,5.483263,6.512523,6.759197,11.039461,18.468216,16.32351,17.638184,18.4432,17.49662
ENSG00000070269.14,3.37002,5.604587,4.787257,5.54745,8.135681,7.231232,11.821091,10.685197,10.634187
ENSG00000070366.14,1.351895,1.27561,1.173538,2.727538,3.712548,2.925285,16.799248,11.745645,11.299947
ENSG00000070367.16,36.682095,33.140845,35.049849,11.718006,18.592525,16.979722,36.332378,45.264641,39.215991
ENSG00000070371.16,2.913308,3.82067,1.782827,2.351064,2.445126,2.635482,4.687622,4.34195,4.472371
ENSG00000070388.12,0.147979,0.342066,0.214737,0.143988,0.078773,0.102478,1.94177,1.881303,1.540104
ENSG00000070404.10,63.985482,60.731934,62.5807,9.692182,12.26317,13.959305,29.322259,27.523642,29.33277
ENSG00000070413.20,15.152203,14.134873,16.611509,10.852607,14.042497,13.816308,21.135831,20.173244,20.086168
